 time            vo              q               p1              p2             
 6.50011000e-06 -5.49600606e-01 -8.50361211e-06  1.08000000e+00  0.00000000e+00 
 6.50013000e-06 -5.49600606e-01  7.92574575e-06  8.40000000e-01  0.00000000e+00 
 6.50013479e-06 -5.49600606e-01  6.26393937e-06  7.82500000e-01  0.00000000e+00 
 6.50014318e-06 -5.49600606e-01  7.51882609e-06  6.81875000e-01  0.00000000e+00 
 6.50015246e-06 -5.49600606e-01  2.17852359e-05  5.70468750e-01  0.00000000e+00 
 6.50016080e-06 -5.49600606e-01  4.53766532e-05  4.70421783e-01  0.00000000e+00 
 6.50016948e-06 -5.49600606e-01  7.00058272e-05  3.66295629e-01  0.00000000e+00 
 6.50017956e-06 -5.49600606e-01  7.26922066e-05  2.45262944e-01  0.00000000e+00 
 6.50019031e-06 -5.49600606e-01  5.87026347e-05  1.16329219e-01  0.00000000e+00 
 6.50020000e-06 -5.49600606e-01 -6.98073707e-06  0.00000000e+00  0.00000000e+00 
 6.50020096e-06 -5.49600606e-01  1.21685009e-06  0.00000000e+00  0.00000000e+00 
 6.50020287e-06 -5.49600606e-01 -4.50118987e-05  0.00000000e+00  0.00000000e+00 
 6.50020669e-06 -5.49600606e-01 -2.37421415e-04  0.00000000e+00  0.00000000e+00 
 6.50021148e-06 -5.49600606e-01 -4.28711863e-04  0.00000000e+00  0.00000000e+00 
 6.50021735e-06 -5.49600606e-01 -4.75272911e-04  0.00000000e+00  0.00000000e+00 
 6.50022311e-06 -5.49600606e-01 -3.43608986e-04  0.00000000e+00  0.00000000e+00 
 6.50022877e-06 -5.49600606e-01 -1.40545683e-04  0.00000000e+00  0.00000000e+00 
 6.50023391e-06 -5.49600606e-01  2.64167774e-05  0.00000000e+00  0.00000000e+00 
 6.50023797e-06 -5.49600606e-01  1.61629688e-04  0.00000000e+00  0.00000000e+00 
 6.50024295e-06 -5.49600606e-01  3.19806190e-04  0.00000000e+00  0.00000000e+00 
 6.50024815e-06 -5.49600606e-01  4.09753482e-04  0.00000000e+00  0.00000000e+00 
 6.50025289e-06 -5.49600606e-01  3.80486942e-04  0.00000000e+00  0.00000000e+00 
 6.50025745e-06 -5.49600606e-01  2.60188903e-04  0.00000000e+00  0.00000000e+00 
 6.50026325e-06 -5.49600606e-01  9.27699201e-05  0.00000000e+00  0.00000000e+00 
 6.50026945e-06 -5.49600606e-01 -2.11828511e-05  0.00000000e+00  0.00000000e+00 
 6.50027796e-06 -5.49600606e-01 -7.30435245e-05  0.00000000e+00  0.00000000e+00 
 6.50028893e-06 -5.49600606e-01 -6.37609296e-05  0.00000000e+00  0.00000000e+00 
 6.50030318e-06 -5.49600606e-01 -3.21933761e-05  0.00000000e+00  0.00000000e+00 
 6.50032168e-06 -5.49600606e-01 -7.99507513e-06  0.00000000e+00  0.00000000e+00 
 6.50034698e-06 -5.49600606e-01  1.66130858e-06  0.00000000e+00  0.00000000e+00 
 6.50038490e-06 -5.49600605e-01  2.26717502e-06  0.00000000e+00  0.00000000e+00 
 6.50045429e-06 -5.49600605e-01  7.82132236e-07  0.00000000e+00  0.00000000e+00 
 6.50057792e-06 -5.49600605e-01  1.59041679e-07  0.00000000e+00  0.00000000e+00 
 6.50075979e-06 -5.49600605e-01  5.84682727e-08  0.00000000e+00  0.00000000e+00 
 6.50111025e-06 -5.49600604e-01  4.25375292e-08  0.00000000e+00  0.00000000e+00 
 6.50181118e-06 -5.49600603e-01  5.53963616e-08  0.00000000e+00  0.00000000e+00 
 6.50321302e-06 -5.49600600e-01  5.94556132e-08  0.00000000e+00  0.00000000e+00 
 6.50510000e-06 -5.49600597e-01  5.92278392e-08  0.00000000e+00  1.27054942e-12 
 6.50511000e-06 -5.49600597e-01  5.92126670e-08  0.00000000e+00  1.20000000e-01 
 6.50513000e-06 -5.49600597e-01  5.91893396e-08  0.00000000e+00  3.60000000e-01 
 6.50513479e-06 -5.49600597e-01  5.91851620e-08  0.00000000e+00  4.17500000e-01 
 6.50514318e-06 -5.49600597e-01  5.91790609e-08  0.00000000e+00  5.18125000e-01 
 6.50515246e-06 -5.49577766e-01  5.91738129e-08  0.00000000e+00  6.29531250e-01 
 6.50517103e-06 -5.49517745e-01  5.91666728e-08  0.00000000e+00  8.52343750e-01 
 6.50519534e-06 -5.49431226e-01  5.91616125e-08  0.00000000e+00  1.14406905e+00 
 6.50520000e-06 -5.49413899e-01  5.91611025e-08  0.00000000e+00  1.20000000e+00 
 6.50520486e-06 -5.49395705e-01  5.91607166e-08  0.00000000e+00  1.20000000e+00 
 6.50521459e-06 -5.49359327e-01  5.91600695e-08  0.00000000e+00  1.20000000e+00 
 6.50523403e-06 -5.49286621e-01  5.91591538e-08  0.00000000e+00  1.20000000e+00 
 6.50527293e-06 -5.49141419e-01  5.91582987e-08  0.00000000e+00  1.20000000e+00 
 6.50535072e-06 -5.48851860e-01  5.91579022e-08  0.00000000e+00  1.20000000e+00 
 6.50550631e-06 -5.48276105e-01  5.91579656e-08  0.00000000e+00  1.20000000e+00 
 6.50581749e-06 -5.47137911e-01  5.91580855e-08  0.00000000e+00  1.20000000e+00 
 6.50643983e-06 -5.44913707e-01  5.91581069e-08  0.00000000e+00  1.20000000e+00 
 6.50768453e-06 -5.40665689e-01  5.91581011e-08  0.00000000e+00  1.20000000e+00 
 6.51017392e-06 -5.32909281e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 6.51296841e-06 -5.25263142e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.51578626e-06 -5.18558680e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.51860250e-06 -5.12740728e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.52133038e-06 -5.07839838e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.52405902e-06 -5.03567197e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.52674637e-06 -4.99896183e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.52945192e-06 -4.96669627e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 6.53213985e-06 -4.93871217e-01  5.91581003e-08  0.00000000e+00  1.20000000e+00 
 6.53484409e-06 -4.91413162e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.53753715e-06 -4.89276302e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.54024051e-06 -4.87403709e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.54293555e-06 -4.85774120e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 6.54563686e-06 -4.84348211e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.54833215e-06 -4.83106224e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.55106695e-06 -4.82006923e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.55396612e-06 -4.80995116e-01  5.91581003e-08  0.00000000e+00  1.20000000e+00 
 6.55696975e-06 -4.80091104e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.56016710e-06 -4.79267248e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.56350078e-06 -4.78538027e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.56704653e-06 -4.77885279e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.57076821e-06 -4.77314365e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.57473695e-06 -4.76812404e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 6.57893693e-06 -4.76379746e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.58343933e-06 -4.76007035e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.58824881e-06 -4.75692056e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.59344393e-06 -4.75427579e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.59905486e-06 -4.75210069e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.60517966e-06 -4.75033541e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.61188672e-06 -4.74893855e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.61931561e-06 -4.74785800e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.62760172e-06 -4.74705083e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.63697286e-06 -4.74647066e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.64697286e-06 -4.74609855e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.65697286e-06 -4.74588322e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.66697286e-06 -4.74576092e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.67697286e-06 -4.74569245e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.68697286e-06 -4.74565456e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.69697286e-06 -4.74563379e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.70697286e-06 -4.74562249e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.71697286e-06 -4.74561638e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.72697286e-06 -4.74561310e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.73697286e-06 -4.74561135e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.74697286e-06 -4.74561041e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.75697286e-06 -4.74560992e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.76697286e-06 -4.74560965e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.77697286e-06 -4.74560952e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.78697286e-06 -4.74560944e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.79697286e-06 -4.74560940e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.80697286e-06 -4.74560938e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 6.81697286e-06 -4.74560937e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.82697286e-06 -4.74560937e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.83697286e-06 -4.74560936e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.84697286e-06 -4.74560936e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.85697286e-06 -4.74560936e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.86697286e-06 -4.74560936e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.87697286e-06 -4.74560936e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.88697286e-06 -4.74560936e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.89697286e-06 -4.74560936e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.90697286e-06 -4.74560936e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.91697286e-06 -4.74560936e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.92697286e-06 -4.74560936e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.93697286e-06 -4.74560936e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.94697286e-06 -4.74560936e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.95697286e-06 -4.74560935e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.96697286e-06 -4.74560935e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.97697286e-06 -4.74560935e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.98697286e-06 -4.74560935e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.99697286e-06 -4.74560935e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 7.00000000e-06 -4.74560935e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 7.00001000e-06 -4.74560935e-01  5.91581028e-08  0.00000000e+00  1.08000000e+00 
 7.00003000e-06 -4.74560935e-01  5.91581010e-08  0.00000000e+00  8.40000000e-01 
 7.00003479e-06 -4.74560935e-01  5.91581028e-08  0.00000000e+00  7.82500000e-01 
 7.00004318e-06 -4.74560935e-01  5.91580993e-08  0.00000000e+00  6.81875000e-01 
 7.00005246e-06 -4.74560935e-01  5.91581009e-08  0.00000000e+00  5.70468750e-01 
 7.00007103e-06 -4.74560935e-01  5.91581056e-08  0.00000000e+00  3.47656250e-01 
 7.00010000e-06 -4.74560935e-01  5.91580945e-08  0.00000000e+00  4.99200681e-12 
 7.00010371e-06 -4.74560935e-01  5.91581002e-08  0.00000000e+00  0.00000000e+00 
 7.00011114e-06 -4.74560935e-01  5.91580980e-08  0.00000000e+00  0.00000000e+00 
 7.00012599e-06 -4.74560935e-01  5.91580989e-08  0.00000000e+00  0.00000000e+00 
 7.00015570e-06 -4.74560935e-01  5.91581047e-08  0.00000000e+00  0.00000000e+00 
 7.00021512e-06 -4.74560936e-01  5.91580948e-08  0.00000000e+00  0.00000000e+00 
 7.00033395e-06 -4.74560936e-01  5.91581021e-08  0.00000000e+00  0.00000000e+00 
 7.00057162e-06 -4.74560936e-01  5.91580998e-08  0.00000000e+00  0.00000000e+00 
 7.00104695e-06 -4.74560937e-01  5.91581005e-08  0.00000000e+00  0.00000000e+00 
 7.00199762e-06 -4.74560939e-01  5.91580998e-08  0.00000000e+00  0.00000000e+00 
 7.00389895e-06 -4.74560942e-01  5.91581000e-08  0.00000000e+00  0.00000000e+00 
 7.00500000e-06 -4.74560945e-01  5.91581000e-08  2.54109884e-12  0.00000000e+00 
 7.00501000e-06 -4.74560945e-01  1.37606120e-05  1.20000000e-01  0.00000000e+00 
 7.00503000e-06 -4.74560945e-01 -9.62053536e-06  3.60000000e-01  0.00000000e+00 
 7.00503479e-06 -4.74560945e-01 -1.00944977e-05  4.17500000e-01  0.00000000e+00 
 7.00504318e-06 -4.74560945e-01 -1.18922557e-05  5.18125000e-01  0.00000000e+00 
 7.00505246e-06 -4.74560945e-01 -2.73479771e-05  6.29531250e-01  0.00000000e+00 
 7.00506131e-06 -4.74560945e-01 -6.18464662e-05  7.35665501e-01  0.00000000e+00 
 7.00506919e-06 -4.74560945e-01 -1.06567169e-04  8.30334910e-01  0.00000000e+00 
 7.00507841e-06 -4.74560945e-01 -1.39556704e-04  9.40899866e-01  0.00000000e+00 
 7.00508868e-06 -4.74560945e-01 -1.65568234e-04  1.06416782e+00  0.00000000e+00 
 7.00509685e-06 -4.74560945e-01 -1.48579150e-04  1.16222497e+00  0.00000000e+00 
 7.00510000e-06 -4.74560945e-01 -8.10074526e-05  1.20000000e+00  0.00000000e+00 
 7.00510074e-06 -4.74560945e-01 -6.82525453e-05  1.20000000e+00  0.00000000e+00 
 7.00510223e-06 -4.74560945e-01  3.11672865e-06  1.20000000e+00  0.00000000e+00 
 7.00510467e-06 -4.74560945e-01  1.96949376e-04  1.20000000e+00  0.00000000e+00 
 7.00510781e-06 -4.74560945e-01  4.21767246e-04  1.20000000e+00  0.00000000e+00 
 7.00511352e-06 -4.74560945e-01  5.91103980e-04  1.20000000e+00  0.00000000e+00 
 7.00511958e-06 -4.74560945e-01  5.72200872e-04  1.20000000e+00  0.00000000e+00 
 7.00512549e-06 -4.74560945e-01  5.81679510e-04  1.20000000e+00  0.00000000e+00 
 7.00512999e-06 -4.74560945e-01  4.18794118e-04  1.20000000e+00  0.00000000e+00 
 7.00513539e-06 -4.74560945e-01  2.62182588e-05  1.20000000e+00  0.00000000e+00 
 7.00514032e-06 -4.74560945e-01 -3.07375488e-04  1.20000000e+00  0.00000000e+00 
 7.00514789e-06 -4.74560945e-01 -4.74254308e-04  1.20000000e+00  0.00000000e+00 
 7.00515385e-06 -4.74560945e-01 -3.79847731e-04  1.20000000e+00  0.00000000e+00 
 7.00516093e-06 -4.74560945e-01 -2.07051099e-04  1.20000000e+00  0.00000000e+00 
 7.00516850e-06 -4.74560945e-01 -6.99240128e-05  1.20000000e+00  0.00000000e+00 
 7.00517795e-06 -4.74560945e-01  1.16121126e-05  1.20000000e+00  0.00000000e+00 
 7.00518984e-06 -4.74560945e-01  3.59084780e-05  1.20000000e+00  0.00000000e+00 
 7.00520664e-06 -4.74560945e-01  2.63608851e-05  1.20000000e+00  0.00000000e+00 
 7.00523155e-06 -4.74560945e-01  7.94213145e-06  1.20000000e+00  0.00000000e+00 
 7.00527587e-06 -4.74560945e-01 -2.60644853e-06  1.20000000e+00  0.00000000e+00 
 7.00533968e-06 -4.74560946e-01 -2.33644684e-06  1.20000000e+00  0.00000000e+00 
 7.00544374e-06 -4.74560946e-01 -3.33507575e-07  1.20000000e+00  0.00000000e+00 
 7.00558860e-06 -4.74560947e-01  1.79248462e-07  1.20000000e+00  0.00000000e+00 
 7.00587358e-06 -4.74560948e-01  1.09964838e-07  1.20000000e+00  0.00000000e+00 
 7.00644355e-06 -4.74560950e-01  5.78904294e-08  1.20000000e+00  0.00000000e+00 
 7.00758348e-06 -4.74560954e-01  5.78464346e-08  1.20000000e+00  0.00000000e+00 
 7.00913291e-06 -4.74560958e-01  5.91456992e-08  1.20000000e+00  0.00000000e+00 
 7.01082038e-06 -4.74560963e-01  5.91685382e-08  1.20000000e+00  0.00000000e+00 
 7.01284096e-06 -4.74560969e-01  5.91582841e-08  1.20000000e+00  0.00000000e+00 
 7.01496288e-06 -4.74560974e-01  5.91580272e-08  1.20000000e+00  0.00000000e+00 
 7.01737568e-06 -4.74560979e-01  5.91580985e-08  1.20000000e+00  0.00000000e+00 
 7.01991713e-06 -4.74560984e-01  5.91581005e-08  1.20000000e+00  0.00000000e+00 
 7.02273748e-06 -4.74560989e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.02572130e-06 -4.74560993e-01  5.91580997e-08  1.20000000e+00  0.00000000e+00 
 7.02898951e-06 -4.74560997e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.03246212e-06 -4.74561001e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 7.03624232e-06 -4.74561004e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.04027996e-06 -4.74561007e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 7.04467050e-06 -4.74561009e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.04939204e-06 -4.74561011e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 7.05454270e-06 -4.74561013e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.06013225e-06 -4.74561015e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.06627562e-06 -4.74561016e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 7.07302610e-06 -4.74561017e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.08053964e-06 -4.74561018e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.08894238e-06 -4.74561018e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.09848187e-06 -4.74561019e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.10848187e-06 -4.74561019e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 7.11848187e-06 -4.74561019e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.12848187e-06 -4.74561019e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 7.13848187e-06 -4.74561019e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.14848187e-06 -4.74561019e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.15848187e-06 -4.74561019e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 7.16848187e-06 -4.74561019e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.17848187e-06 -4.74561019e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.18848187e-06 -4.74561019e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.19848187e-06 -4.74561019e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.20848187e-06 -4.74561019e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 7.21848187e-06 -4.74561019e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.22848187e-06 -4.74561019e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.23848187e-06 -4.74561019e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.24848187e-06 -4.74561019e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.25848187e-06 -4.74561018e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 7.26848187e-06 -4.74561018e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.27848187e-06 -4.74561018e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.28848187e-06 -4.74561018e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.29848187e-06 -4.74561018e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.30848187e-06 -4.74561018e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 7.31848187e-06 -4.74561018e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.32848187e-06 -4.74561018e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.33848187e-06 -4.74561018e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 7.34848187e-06 -4.74561018e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.35848187e-06 -4.74561018e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 7.36848187e-06 -4.74561018e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.37848187e-06 -4.74561018e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.38848187e-06 -4.74561018e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 7.39848187e-06 -4.74561018e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.40848187e-06 -4.74561018e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.41848187e-06 -4.74561018e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.42848187e-06 -4.74561018e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.43848187e-06 -4.74561018e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 7.44848187e-06 -4.74561018e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.45848187e-06 -4.74561018e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 7.46848187e-06 -4.74561017e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.47848187e-06 -4.74561017e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.48848187e-06 -4.74561017e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.49848187e-06 -4.74561017e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 7.50010000e-06 -4.74561017e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 7.50011000e-06 -4.74561017e-01 -8.50362251e-06  1.08000000e+00  0.00000000e+00 
 7.50013000e-06 -4.74561017e-01  7.92576795e-06  8.40000000e-01  0.00000000e+00 
 7.50013479e-06 -4.74561017e-01  6.26394292e-06  7.82500000e-01  0.00000000e+00 
 7.50014318e-06 -4.74561017e-01  7.51882527e-06  6.81875000e-01  0.00000000e+00 
 7.50015246e-06 -4.74561017e-01  2.17852609e-05  5.70468750e-01  0.00000000e+00 
 7.50016080e-06 -4.74561017e-01  4.53767032e-05  4.70421788e-01  0.00000000e+00 
 7.50016948e-06 -4.74561017e-01  7.00058810e-05  3.66295639e-01  0.00000000e+00 
 7.50017956e-06 -4.74561017e-01  7.26922198e-05  2.45262949e-01  0.00000000e+00 
 7.50019031e-06 -4.74561017e-01  5.87026541e-05  1.16329228e-01  0.00000000e+00 
 7.50020000e-06 -4.74561017e-01 -6.98090783e-06  0.00000000e+00  0.00000000e+00 
 7.50020096e-06 -4.74561017e-01  1.21667181e-06  0.00000000e+00  0.00000000e+00 
 7.50020287e-06 -4.74561017e-01 -4.50124142e-05  0.00000000e+00  0.00000000e+00 
 7.50020669e-06 -4.74561017e-01 -2.37423035e-04  0.00000000e+00  0.00000000e+00 
 7.50021148e-06 -4.74561017e-01 -4.28714505e-04  0.00000000e+00  0.00000000e+00 
 7.50021735e-06 -4.74561017e-01 -4.75275648e-04  0.00000000e+00  0.00000000e+00 
 7.50022311e-06 -4.74561017e-01 -3.43611173e-04  0.00000000e+00  0.00000000e+00 
 7.50022877e-06 -4.74561017e-01 -1.40548283e-04  0.00000000e+00  0.00000000e+00 
 7.50023391e-06 -4.74561017e-01  2.64142493e-05  0.00000000e+00  0.00000000e+00 
 7.50023797e-06 -4.74561017e-01  1.61628963e-04  0.00000000e+00  0.00000000e+00 
 7.50024295e-06 -4.74561017e-01  3.19808606e-04  0.00000000e+00  0.00000000e+00 
 7.50024815e-06 -4.74561017e-01  4.09760094e-04  0.00000000e+00  0.00000000e+00 
 7.50025289e-06 -4.74561017e-01  3.80493600e-04  0.00000000e+00  0.00000000e+00 
 7.50025745e-06 -4.74561017e-01  2.60193432e-04  0.00000000e+00  0.00000000e+00 
 7.50026325e-06 -4.74561017e-01  9.27715270e-05  0.00000000e+00  0.00000000e+00 
 7.50026945e-06 -4.74561017e-01 -2.11823306e-05  0.00000000e+00  0.00000000e+00 
 7.50027796e-06 -4.74561017e-01 -7.30440632e-05  0.00000000e+00  0.00000000e+00 
 7.50028893e-06 -4.74561017e-01 -6.37615097e-05  0.00000000e+00  0.00000000e+00 
 7.50030318e-06 -4.74561017e-01 -3.21936992e-05  0.00000000e+00  0.00000000e+00 
 7.50032168e-06 -4.74561017e-01 -7.99528180e-06  0.00000000e+00  0.00000000e+00 
 7.50034697e-06 -4.74561017e-01  1.66126987e-06  0.00000000e+00  0.00000000e+00 
 7.50038490e-06 -4.74561017e-01  2.26719312e-06  0.00000000e+00  0.00000000e+00 
 7.50045429e-06 -4.74561017e-01  7.82144797e-07  0.00000000e+00  0.00000000e+00 
 7.50057792e-06 -4.74561017e-01  1.59040638e-07  0.00000000e+00  0.00000000e+00 
 7.50075979e-06 -4.74561016e-01  5.84696132e-08  0.00000000e+00  0.00000000e+00 
 7.50111025e-06 -4.74561016e-01  4.25377817e-08  0.00000000e+00  0.00000000e+00 
 7.50181116e-06 -4.74561014e-01  5.53961974e-08  0.00000000e+00  0.00000000e+00 
 7.50321299e-06 -4.74561012e-01  5.94555961e-08  0.00000000e+00  0.00000000e+00 
 7.50510000e-06 -4.74561008e-01  5.92278423e-08  0.00000000e+00  0.00000000e+00 
 7.50511000e-06 -4.74561008e-01  5.92126664e-08  0.00000000e+00  1.20000000e-01 
 7.50513000e-06 -4.74561008e-01  5.91893392e-08  0.00000000e+00  3.60000000e-01 
 7.50513479e-06 -4.74561008e-01  5.91851789e-08  0.00000000e+00  4.17500000e-01 
 7.50514318e-06 -4.74561008e-01  5.91790605e-08  0.00000000e+00  5.18125000e-01 
 7.50515246e-06 -4.74538180e-01  5.91738061e-08  0.00000000e+00  6.29531250e-01 
 7.50517103e-06 -4.74478164e-01  5.91666669e-08  0.00000000e+00  8.52343750e-01 
 7.50519534e-06 -4.74391650e-01  5.91616171e-08  0.00000000e+00  1.14408364e+00 
 7.50520000e-06 -4.74374330e-01  5.91611238e-08  0.00000000e+00  1.20000000e+00 
 7.50520486e-06 -4.74356136e-01  5.91607194e-08  0.00000000e+00  1.20000000e+00 
 7.50521459e-06 -4.74319760e-01  5.91600578e-08  0.00000000e+00  1.20000000e+00 
 7.50523404e-06 -4.74247057e-01  5.91591598e-08  0.00000000e+00  1.20000000e+00 
