 time            vo              q               p1              p2             
 1.54550476e-05 -8.74310053e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.54650476e-05 -8.74310052e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.54750476e-05 -8.74310052e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.54850476e-05 -8.74310052e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.54950476e-05 -8.74310052e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 1.55001000e-05 -8.74310052e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.55001100e-05 -8.74310052e-01 -8.50132630e-06  1.08000000e+00  0.00000000e+00 
 1.55001300e-05 -8.74310052e-01  7.91995062e-06  8.40000000e-01  0.00000000e+00 
 1.55001348e-05 -8.74310052e-01  6.26396101e-06  7.82500000e-01  0.00000000e+00 
 1.55001432e-05 -8.74310052e-01  7.51986246e-06  6.81875000e-01  0.00000000e+00 
 1.55001525e-05 -8.74310052e-01  2.17797943e-05  5.70468750e-01  0.00000000e+00 
 1.55001608e-05 -8.74310052e-01  4.53659024e-05  4.70419984e-01  0.00000000e+00 
 1.55001695e-05 -8.74310052e-01  6.99950045e-05  3.66291922e-01  0.00000000e+00 
 1.55001796e-05 -8.74310052e-01  7.26889114e-05  2.45261126e-01  0.00000000e+00 
 1.55001903e-05 -8.74310052e-01  5.86834164e-05  1.16326171e-01  0.00000000e+00 
 1.55002000e-05 -8.74310052e-01 -6.94040194e-06  0.00000000e+00  0.00000000e+00 
 1.55002010e-05 -8.74310052e-01  1.25973219e-06  0.00000000e+00  0.00000000e+00 
 1.55002029e-05 -8.74310052e-01 -4.48420865e-05  0.00000000e+00  0.00000000e+00 
 1.55002067e-05 -8.74310052e-01 -2.36846995e-04  0.00000000e+00  0.00000000e+00 
 1.55002115e-05 -8.74310052e-01 -4.27737330e-04  0.00000000e+00  0.00000000e+00 
 1.55002174e-05 -8.74310052e-01 -4.74273802e-04  0.00000000e+00  0.00000000e+00 
 1.55002231e-05 -8.74310052e-01 -3.42962172e-04  0.00000000e+00  0.00000000e+00 
 1.55002288e-05 -8.74310052e-01 -1.40113094e-04  0.00000000e+00  0.00000000e+00 
 1.55002339e-05 -8.74310052e-01  3.61084960e-05  0.00000000e+00  0.00000000e+00 
 1.55002381e-05 -8.74310052e-01  2.02473238e-04  0.00000000e+00  0.00000000e+00 
 1.55002431e-05 -8.74310052e-01  3.96069702e-04  0.00000000e+00  0.00000000e+00 
 1.55002478e-05 -8.74310052e-01  4.74156657e-04  0.00000000e+00  0.00000000e+00 
 1.55002528e-05 -8.74310052e-01  4.09444396e-04  0.00000000e+00  0.00000000e+00 
 1.55002576e-05 -8.74310052e-01  2.41173427e-04  0.00000000e+00  0.00000000e+00 
 1.55002634e-05 -8.74310052e-01  4.15008218e-05  0.00000000e+00  0.00000000e+00 
 1.55002696e-05 -8.74310052e-01 -7.80224291e-05  0.00000000e+00  0.00000000e+00 
 1.55002779e-05 -8.74310052e-01 -1.14943130e-04  0.00000000e+00  0.00000000e+00 
 1.55002887e-05 -8.74310052e-01 -8.31888442e-05  0.00000000e+00  0.00000000e+00 
 1.55003028e-05 -8.74310052e-01 -3.34782081e-05  0.00000000e+00  0.00000000e+00 
 1.55003214e-05 -8.74310052e-01 -9.46299917e-07  0.00000000e+00  0.00000000e+00 
 1.55003468e-05 -8.74310052e-01  8.31154459e-06  0.00000000e+00  0.00000000e+00 
 1.55003854e-05 -8.74310052e-01  5.12729730e-06  0.00000000e+00  0.00000000e+00 
 1.55004567e-05 -8.74310052e-01  6.36963512e-07  0.00000000e+00  0.00000000e+00 
 1.55005567e-05 -8.74310051e-01 -3.66338889e-07  0.00000000e+00  0.00000000e+00 
 1.55007214e-05 -8.74310051e-01 -1.29507656e-07  0.00000000e+00  0.00000000e+00 
 1.55009599e-05 -8.74310051e-01  4.52689412e-08  0.00000000e+00  0.00000000e+00 
 1.55013571e-05 -8.74310050e-01  6.83061848e-08  0.00000000e+00  0.00000000e+00 
 1.55019612e-05 -8.74310049e-01  6.08955365e-08  0.00000000e+00  0.00000000e+00 
 1.55029781e-05 -8.74310047e-01  5.90456143e-08  0.00000000e+00  0.00000000e+00 
 1.55045649e-05 -8.74310044e-01  5.91198068e-08  0.00000000e+00  0.00000000e+00 
 1.55051000e-05 -8.74310043e-01  5.91463317e-08  0.00000000e+00  0.00000000e+00 
 1.55051122e-05 -8.74310043e-01  5.91431985e-08  0.00000000e+00  1.46369189e-01 
 1.55051264e-05 -8.74310043e-01  5.91405925e-08  0.00000000e+00  3.17038514e-01 
 1.55051319e-05 -8.74310043e-01  5.91416249e-08  0.00000000e+00  3.82593792e-01 
 1.55051414e-05 -8.74310043e-01  5.91449623e-08  0.00000000e+00  4.97315530e-01 
 1.55051520e-05 -8.74284004e-01  5.91488334e-08  0.00000000e+00  6.24328883e-01 
 1.55051732e-05 -8.74215552e-01  5.91542774e-08  0.00000000e+00  8.78355587e-01 
 1.55051991e-05 -8.74123086e-01  5.91578783e-08  0.00000000e+00  1.18976548e+00 
 1.55052000e-05 -8.74119897e-01  5.91582063e-08  0.00000000e+00  1.20000000e+00 
 1.55052017e-05 -8.74113511e-01  5.91584721e-08  0.00000000e+00  1.20000000e+00 
 1.55052051e-05 -8.74100739e-01  5.91586605e-08  0.00000000e+00  1.20000000e+00 
 1.55052119e-05 -8.74075201e-01  5.91587337e-08  0.00000000e+00  1.20000000e+00 
 1.55052256e-05 -8.74024152e-01  5.91588990e-08  0.00000000e+00  1.20000000e+00 
 1.55052529e-05 -8.73922158e-01  5.91592568e-08  0.00000000e+00  1.20000000e+00 
 1.55053075e-05 -8.73718586e-01  5.91595429e-08  0.00000000e+00  1.20000000e+00 
 1.55054166e-05 -8.73313105e-01  5.91595593e-08  0.00000000e+00  1.20000000e+00 
 1.55056350e-05 -8.72508740e-01  5.91593925e-08  0.00000000e+00  1.20000000e+00 
 1.55060716e-05 -8.70926026e-01  5.91598703e-08  0.00000000e+00  1.20000000e+00 
 1.55069450e-05 -8.67861704e-01  5.91585393e-08  0.00000000e+00  1.20000000e+00 
 1.55086917e-05 -8.62115101e-01  5.91585625e-08  0.00000000e+00  1.20000000e+00 
 1.55111312e-05 -8.54872082e-01  5.91582345e-08  0.00000000e+00  1.20000000e+00 
 1.55140649e-05 -8.47240900e-01  5.91581491e-08  0.00000000e+00  1.20000000e+00 
 1.55167821e-05 -8.41104392e-01  5.91581342e-08  0.00000000e+00  1.20000000e+00 
 1.55196540e-05 -8.35466233e-01  5.91581347e-08  0.00000000e+00  1.20000000e+00 
 1.55223181e-05 -8.30917717e-01  5.91581246e-08  0.00000000e+00  1.20000000e+00 
 1.55250866e-05 -8.26794980e-01  5.91581189e-08  0.00000000e+00  1.20000000e+00 
 1.55277364e-05 -8.23353129e-01  5.91581143e-08  0.00000000e+00  1.20000000e+00 
 1.55304707e-05 -8.20251406e-01  5.91581112e-08  0.00000000e+00  1.20000000e+00 
 1.55331339e-05 -8.17614555e-01  5.91581090e-08  0.00000000e+00  1.20000000e+00 
 1.55358569e-05 -8.15260194e-01  5.91581030e-08  0.00000000e+00  1.20000000e+00 
 1.55385323e-05 -8.13241034e-01  5.91581140e-08  0.00000000e+00  1.20000000e+00 
 1.55412471e-05 -8.11452084e-01  5.91581003e-08  0.00000000e+00  1.20000000e+00 
 1.55439290e-05 -8.09909312e-01  5.91581050e-08  0.00000000e+00  1.20000000e+00 
 1.55466366e-05 -8.08549377e-01  5.91581031e-08  0.00000000e+00  1.20000000e+00 
 1.55493216e-05 -8.07371994e-01  5.91581029e-08  0.00000000e+00  1.20000000e+00 
 1.55521333e-05 -8.06298046e-01  5.91581023e-08  0.00000000e+00  1.20000000e+00 
 1.55550523e-05 -8.05332395e-01  5.91581024e-08  0.00000000e+00  1.20000000e+00 
 1.55581410e-05 -8.04453434e-01  5.91581017e-08  0.00000000e+00  1.20000000e+00 
 1.55613732e-05 -8.03668420e-01  5.91581015e-08  0.00000000e+00  1.20000000e+00 
 1.55647947e-05 -8.02965090e-01  5.91581012e-08  0.00000000e+00  1.20000000e+00 
 1.55683919e-05 -8.02345014e-01  5.91581011e-08  0.00000000e+00  1.20000000e+00 
 1.55722108e-05 -8.01798492e-01  5.91581010e-08  0.00000000e+00  1.20000000e+00 
 1.55762524e-05 -8.01323680e-01  5.91581009e-08  0.00000000e+00  1.20000000e+00 
 1.55805667e-05 -8.00912802e-01  5.91581007e-08  0.00000000e+00  1.20000000e+00 
 1.55851701e-05 -8.00562451e-01  5.91581007e-08  0.00000000e+00  1.20000000e+00 
 1.55901210e-05 -8.00266163e-01  5.91581005e-08  0.00000000e+00  1.20000000e+00 
 1.55954558e-05 -8.00019789e-01  5.91581005e-08  0.00000000e+00  1.20000000e+00 
 1.56012508e-05 -7.99817673e-01  5.91581005e-08  0.00000000e+00  1.20000000e+00 
 1.56075728e-05 -7.99655356e-01  5.91581004e-08  0.00000000e+00  1.20000000e+00 
 1.56145333e-05 -7.99527720e-01  5.91581003e-08  0.00000000e+00  1.20000000e+00 
 1.56222523e-05 -7.99430280e-01  5.91581004e-08  0.00000000e+00  1.20000000e+00 
 1.56309121e-05 -7.99358356e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.56407386e-05 -7.99307656e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.56507386e-05 -7.99277276e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.56607386e-05 -7.99259840e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.56707386e-05 -7.99250001e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 1.56807386e-05 -7.99244520e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.56907386e-05 -7.99241499e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.57007386e-05 -7.99239849e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 1.57107386e-05 -7.99238953e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.57207386e-05 -7.99238470e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 1.57307386e-05 -7.99238211e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.57407386e-05 -7.99238073e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.57507386e-05 -7.99238000e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.57607386e-05 -7.99237961e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.57707386e-05 -7.99237940e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.57807386e-05 -7.99237929e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.57907386e-05 -7.99237923e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.58007386e-05 -7.99237920e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 1.58107386e-05 -7.99237919e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.58207386e-05 -7.99237918e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 1.58307386e-05 -7.99237917e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.58407386e-05 -7.99237917e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.58507386e-05 -7.99237917e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.58607386e-05 -7.99237917e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.58707386e-05 -7.99237917e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.58807386e-05 -7.99237916e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.58907386e-05 -7.99237916e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 1.59007386e-05 -7.99237916e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.59107386e-05 -7.99237916e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.59207386e-05 -7.99237916e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.59307386e-05 -7.99237916e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.59407386e-05 -7.99237916e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.59507386e-05 -7.99237916e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 1.59607386e-05 -7.99237916e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 1.59707386e-05 -7.99237916e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.59807386e-05 -7.99237916e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.59907386e-05 -7.99237916e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 1.60000000e-05 -7.99237916e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 1.60000100e-05 -7.99237916e-01  5.91581559e-08  0.00000000e+00  1.08000000e+00 
 1.60000300e-05 -7.99237916e-01  5.91580877e-08  0.00000000e+00  8.40000000e-01 
 1.60000348e-05 -7.99237916e-01  5.91580776e-08  0.00000000e+00  7.82500000e-01 
 1.60000432e-05 -7.99237916e-01  5.91580792e-08  0.00000000e+00  6.81875000e-01 
 1.60000525e-05 -7.99237916e-01  5.91580885e-08  0.00000000e+00  5.70468750e-01 
 1.60000710e-05 -7.99237916e-01  5.91580938e-08  0.00000000e+00  3.47656250e-01 
 1.60001000e-05 -7.99237916e-01  5.91580975e-08  0.00000000e+00  0.00000000e+00 
 1.60001037e-05 -7.99237916e-01  5.91580972e-08  0.00000000e+00  0.00000000e+00 
 1.60001111e-05 -7.99237916e-01  5.91580905e-08  0.00000000e+00  0.00000000e+00 
 1.60001260e-05 -7.99237916e-01  5.91580938e-08  0.00000000e+00  0.00000000e+00 
 1.60001557e-05 -7.99237916e-01  5.91581040e-08  0.00000000e+00  0.00000000e+00 
 1.60002151e-05 -7.99237916e-01  5.91580994e-08  0.00000000e+00  0.00000000e+00 
 1.60003340e-05 -7.99237916e-01  5.91581016e-08  0.00000000e+00  0.00000000e+00 
 1.60005716e-05 -7.99237917e-01  5.91580996e-08  0.00000000e+00  0.00000000e+00 
 1.60010470e-05 -7.99237917e-01  5.91581001e-08  0.00000000e+00  0.00000000e+00 
 1.60019976e-05 -7.99237919e-01  5.91580998e-08  0.00000000e+00  0.00000000e+00 
 1.60038990e-05 -7.99237923e-01  5.91581004e-08  0.00000000e+00  0.00000000e+00 
 1.60050000e-05 -7.99237925e-01  5.91580999e-08  0.00000000e+00  0.00000000e+00 
 1.60050100e-05 -7.99237925e-01  1.37605579e-05  1.20000000e-01  0.00000000e+00 
 1.60050300e-05 -7.99237925e-01 -9.62038897e-06  3.60000000e-01  0.00000000e+00 
 1.60050348e-05 -7.99237925e-01 -1.00945549e-05  4.17500000e-01  0.00000000e+00 
 1.60050432e-05 -7.99237925e-01 -1.18923223e-05  5.18125000e-01  0.00000000e+00 
 1.60050525e-05 -7.99237925e-01 -2.73478687e-05  6.29531250e-01  0.00000000e+00 
 1.60050613e-05 -7.99237925e-01 -6.18380936e-05  7.35642550e-01  0.00000000e+00 
 1.60050692e-05 -7.99237925e-01 -1.06552975e-04  8.30298380e-01  0.00000000e+00 
 1.60050784e-05 -7.99237925e-01 -1.39550656e-04  9.40867970e-01  0.00000000e+00 
 1.60050887e-05 -7.99237925e-01 -1.65554115e-04  1.06411159e+00  0.00000000e+00 
 1.60050968e-05 -7.99237925e-01 -1.48629136e-04  1.16216313e+00  0.00000000e+00 
 1.60051000e-05 -7.99237925e-01 -8.10134548e-05  1.20000000e+00  0.00000000e+00 
 1.60051007e-05 -7.99237925e-01 -6.82199838e-05  1.20000000e+00  0.00000000e+00 
 1.60051022e-05 -7.99237925e-01  3.34494258e-06  1.20000000e+00  0.00000000e+00 
 1.60051047e-05 -7.99237925e-01  1.97349910e-04  1.20000000e+00  0.00000000e+00 
 1.60051078e-05 -7.99237925e-01  4.22297560e-04  1.20000000e+00  0.00000000e+00 
 1.60051135e-05 -7.99237925e-01  5.91035532e-04  1.20000000e+00  0.00000000e+00 
 1.60051196e-05 -7.99237925e-01  5.72056288e-04  1.20000000e+00  0.00000000e+00 
 1.60051255e-05 -7.99237925e-01  5.81401242e-04  1.20000000e+00  0.00000000e+00 
 1.60051300e-05 -7.99237925e-01  4.18263403e-04  1.20000000e+00  0.00000000e+00 
 1.60051354e-05 -7.99237925e-01  2.56268358e-05  1.20000000e+00  0.00000000e+00 
 1.60051403e-05 -7.99237925e-01 -3.07779136e-04  1.20000000e+00  0.00000000e+00 
 1.60051479e-05 -7.99237925e-01 -4.74170261e-04  1.20000000e+00  0.00000000e+00 
 1.60051539e-05 -7.99237925e-01 -3.79352979e-04  1.20000000e+00  0.00000000e+00 
 1.60051610e-05 -7.99237925e-01 -2.06406595e-04  1.20000000e+00  0.00000000e+00 
 1.60051685e-05 -7.99237925e-01 -6.94903589e-05  1.20000000e+00  0.00000000e+00 
 1.60051780e-05 -7.99237925e-01  1.18369588e-05  1.20000000e+00  0.00000000e+00 
 1.60051899e-05 -7.99237925e-01  3.59342766e-05  1.20000000e+00  0.00000000e+00 
 1.60052067e-05 -7.99237925e-01  2.62914785e-05  1.20000000e+00  0.00000000e+00 
 1.60052317e-05 -7.99237926e-01  7.87639852e-06  1.20000000e+00  0.00000000e+00 
 1.60052761e-05 -7.99237926e-01 -2.62554336e-06  1.20000000e+00  0.00000000e+00 
 1.60053400e-05 -7.99237926e-01 -2.32809890e-06  1.20000000e+00  0.00000000e+00 
 1.60054443e-05 -7.99237926e-01 -3.27938548e-07  1.20000000e+00  0.00000000e+00 
 1.60055894e-05 -7.99237927e-01  1.79628270e-07  1.20000000e+00  0.00000000e+00 
 1.60058753e-05 -7.99237928e-01  1.09534190e-07  1.20000000e+00  0.00000000e+00 
 1.60064472e-05 -7.99237930e-01  5.78385275e-08  1.20000000e+00  0.00000000e+00 
 1.60075911e-05 -7.99237934e-01  5.78590962e-08  1.20000000e+00  0.00000000e+00 
 1.60091377e-05 -7.99237939e-01  5.91464743e-08  1.20000000e+00  0.00000000e+00 
 1.60108271e-05 -7.99237944e-01  5.91684764e-08  1.20000000e+00  0.00000000e+00 
 1.60128451e-05 -7.99237949e-01  5.91582783e-08  1.20000000e+00  0.00000000e+00 
 1.60149683e-05 -7.99237954e-01  5.91580277e-08  1.20000000e+00  0.00000000e+00 
 1.60173791e-05 -7.99237959e-01  5.91580983e-08  1.20000000e+00  0.00000000e+00 
 1.60199214e-05 -7.99237964e-01  5.91581006e-08  1.20000000e+00  0.00000000e+00 
 1.60227402e-05 -7.99237969e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.60257246e-05 -7.99237973e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 1.60289915e-05 -7.99237977e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.60324644e-05 -7.99237981e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.60362434e-05 -7.99237984e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.60402811e-05 -7.99237987e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.60446705e-05 -7.99237989e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.60493918e-05 -7.99237992e-01  5.91581003e-08  1.20000000e+00  0.00000000e+00 
 1.60545412e-05 -7.99237993e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.60601302e-05 -7.99237995e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 1.60662722e-05 -7.99237996e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.60730217e-05 -7.99237997e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 1.60805335e-05 -7.99237998e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.60889346e-05 -7.99237998e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.60984715e-05 -7.99237999e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 1.61084715e-05 -7.99237999e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.61184715e-05 -7.99237999e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.61284715e-05 -7.99237999e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.61384715e-05 -7.99237999e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.61484715e-05 -7.99237999e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.61584715e-05 -7.99237999e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.61684715e-05 -7.99237999e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 1.61784715e-05 -7.99237999e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.61884715e-05 -7.99237998e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.61984715e-05 -7.99237998e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.62084715e-05 -7.99237998e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.62184715e-05 -7.99237998e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.62284715e-05 -7.99237998e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.62384715e-05 -7.99237998e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.62484715e-05 -7.99237998e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 1.62584715e-05 -7.99237998e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.62684715e-05 -7.99237998e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.62784715e-05 -7.99237998e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.62884715e-05 -7.99237998e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.62984715e-05 -7.99237998e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.63084715e-05 -7.99237998e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.63184715e-05 -7.99237997e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.63284715e-05 -7.99237997e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 1.63384715e-05 -7.99237997e-01  5.91581003e-08  1.20000000e+00  0.00000000e+00 
 1.63484715e-05 -7.99237997e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.63584715e-05 -7.99237997e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.63684715e-05 -7.99237997e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.63784715e-05 -7.99237997e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.63884715e-05 -7.99237997e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.63984715e-05 -7.99237997e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.64084715e-05 -7.99237997e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.64184715e-05 -7.99237997e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.64284715e-05 -7.99237997e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.64384715e-05 -7.99237996e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.64484715e-05 -7.99237996e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 1.64584715e-05 -7.99237996e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 1.64684715e-05 -7.99237996e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 1.64784715e-05 -7.99237996e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 1.64884715e-05 -7.99237996e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.64984715e-05 -7.99237996e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 1.65001000e-05 -7.99237996e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 1.65001100e-05 -7.99237996e-01 -8.50350061e-06  1.08000000e+00  0.00000000e+00 
 1.65001300e-05 -7.99237996e-01  7.92549296e-06  8.40000000e-01  0.00000000e+00 
 1.65001348e-05 -7.99237996e-01  6.26391365e-06  7.82500000e-01  0.00000000e+00 
 1.65001432e-05 -7.99237996e-01  7.51884874e-06  6.81875000e-01  0.00000000e+00 
 1.65001525e-05 -7.99237996e-01  2.17849677e-05  5.70468750e-01  0.00000000e+00 
 1.65001608e-05 -7.99237996e-01  4.53761188e-05  4.70421714e-01  0.00000000e+00 
 1.65001695e-05 -7.99237996e-01  7.00052632e-05  3.66295490e-01  0.00000000e+00 
 1.65001796e-05 -7.99237996e-01  7.26920556e-05  2.45262877e-01  0.00000000e+00 
 1.65001903e-05 -7.99237996e-01  5.87021784e-05  1.16329107e-01  0.00000000e+00 
 1.65002000e-05 -7.99237996e-01 -6.97887603e-06  0.00000000e+00  0.00000000e+00 
 1.65002010e-05 -7.99237996e-01  1.21880684e-06  0.00000000e+00  0.00000000e+00 
 1.65002029e-05 -7.99237996e-01 -4.50055135e-05  0.00000000e+00  0.00000000e+00 
 1.65002067e-05 -7.99237996e-01 -2.37400592e-04  0.00000000e+00  0.00000000e+00 
 1.65002115e-05 -7.99237996e-01 -4.28676936e-04  0.00000000e+00  0.00000000e+00 
 1.65002173e-05 -7.99237996e-01 -4.75235873e-04  0.00000000e+00  0.00000000e+00 
 1.65002231e-05 -7.99237996e-01 -3.43580721e-04  0.00000000e+00  0.00000000e+00 
 1.65002288e-05 -7.99237996e-01 -1.40514845e-04  0.00000000e+00  0.00000000e+00 
 1.65002339e-05 -7.99237996e-01  2.64419544e-05  0.00000000e+00  0.00000000e+00 
 1.65002380e-05 -7.99237996e-01  1.61632223e-04  0.00000000e+00  0.00000000e+00 
 1.65002430e-05 -7.99237996e-01  3.19777520e-04  0.00000000e+00  0.00000000e+00 
 1.65002481e-05 -7.99237996e-01  4.09682160e-04  0.00000000e+00  0.00000000e+00 
 1.65002529e-05 -7.99237996e-01  3.80417323e-04  0.00000000e+00  0.00000000e+00 
 1.65002575e-05 -7.99237996e-01  2.60142898e-04  0.00000000e+00  0.00000000e+00 
 1.65002633e-05 -7.99237996e-01  9.27537688e-05  0.00000000e+00  0.00000000e+00 
 1.65002695e-05 -7.99237996e-01 -2.11903584e-05  0.00000000e+00  0.00000000e+00 
 1.65002780e-05 -7.99237996e-01 -7.30403845e-05  0.00000000e+00  0.00000000e+00 
 1.65002889e-05 -7.99237996e-01 -6.37565364e-05  0.00000000e+00  0.00000000e+00 
 1.65003032e-05 -7.99237996e-01 -3.21903441e-05  0.00000000e+00  0.00000000e+00 
 1.65003217e-05 -7.99237996e-01 -7.99236303e-06  0.00000000e+00  0.00000000e+00 
 1.65003470e-05 -7.99237996e-01  1.66215643e-06  0.00000000e+00  0.00000000e+00 
 1.65003849e-05 -7.99237996e-01  2.26709668e-06  0.00000000e+00  0.00000000e+00 
 1.65004543e-05 -7.99237995e-01  7.81945912e-07  0.00000000e+00  0.00000000e+00 
 1.65005780e-05 -7.99237995e-01  1.59023704e-07  0.00000000e+00  0.00000000e+00 
 1.65007599e-05 -7.99237995e-01  5.84514339e-08  0.00000000e+00  0.00000000e+00 
 1.65011103e-05 -7.99237994e-01  4.25363592e-08  0.00000000e+00  0.00000000e+00 
 1.65018113e-05 -7.99237993e-01  5.53983900e-08  0.00000000e+00  0.00000000e+00 
 1.65032133e-05 -7.99237990e-01  5.94557781e-08  0.00000000e+00  0.00000000e+00 
 1.65051000e-05 -7.99237987e-01  5.92278013e-08  0.00000000e+00  0.00000000e+00 
 1.65051182e-05 -7.99237987e-01  5.92041833e-08  0.00000000e+00  2.18168549e-01 
 1.65051252e-05 -7.99237987e-01  5.91961712e-08  0.00000000e+00  3.02261946e-01 
